"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","SPCD","PLOT","SUBPLOT","SPCDS","COUNTYCD","STATECD","PLT_CN","INVYR","CYCLE","MEASYEAR","CN","COND_CN","CONDID","STATUSCD","DIA","HT","TPA_UNADJ","last_meas_year","last_status","last_DIA","next_meas_year","is_sapling_measured","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed","sapling_vanishes_next_year","sapling_not_sampled","sapling_not_measured"
"9_1_11_696_1_2","9_1_11_696",372,696,1,1,11,9,122556117010661,2007,5,2008,163789046010661,163744700010661,1,1,3.6,33,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_1_2","9_1_11_696",372,696,1,1,11,9,220913357010661,2011,6,2011,28473981020004,28473973020004,1,1,3.7,33,74.965282,2008,1,3.6,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_1_2","9_1_11_696",372,696,1,1,11,9,445525661489998,2018,7,2018,647439999126144,647439992126144,1,2,3.8,35,74.965282,2011,1,3.7,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"9_1_11_696_1_3","9_1_11_696",806,696,1,1,11,9,122556117010661,2007,5,2008,163789047010661,163744700010661,1,1,1.4,17,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_1_3","9_1_11_696",806,696,1,1,11,9,220913357010661,2011,6,2011,28473982020004,28473973020004,1,1,1.5,18,74.965282,2008,1,1.4,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_1_3","9_1_11_696",806,696,1,1,11,9,445525661489998,2018,7,2018,647440000126144,647439992126144,1,1,1.7,21,74.965282,2011,1,1.5,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_696_2_1","9_1_11_696",762,696,2,1,11,9,122556117010661,2007,5,2008,163789052010661,163744700010661,1,1,3,29,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_2_1","9_1_11_696",762,696,2,1,11,9,220913357010661,2011,6,2011,28473991020004,28473973020004,1,1,3.3,31,74.965282,2008,1,3,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_2_1","9_1_11_696",762,696,2,1,11,9,445525661489998,2018,7,2018,647440009126144,647439992126144,1,2,NA,NA,NA,2011,1,3.3,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_696_2_2","9_1_11_696",68,696,2,1,11,9,122556117010661,2007,5,2008,163789053010661,163744700010661,1,1,2.7,21,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_2_2","9_1_11_696",68,696,2,1,11,9,220913357010661,2011,6,2011,28473992020004,28473973020004,1,1,3,23,74.965282,2008,1,2.7,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_2_2","9_1_11_696",68,696,2,1,11,9,445525661489998,2018,7,2018,647440010126144,647439992126144,1,1,3.4,16,74.965282,2011,1,3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_696_3_1","9_1_11_696",372,696,3,1,11,9,122556117010661,2007,5,2008,163789057010661,163744700010661,1,1,2.4,25,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_3_1","9_1_11_696",372,696,3,1,11,9,220913357010661,2011,6,2011,28473998020004,28473973020004,1,1,2.4,25,74.965282,2008,1,2.4,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_3_1","9_1_11_696",372,696,3,1,11,9,445525661489998,2018,7,2018,647440018126144,647439992126144,1,1,2.5,33,74.965282,2011,1,2.4,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_696_4_1","9_1_11_696",316,696,4,1,11,9,122556117010661,2007,5,2008,163789067010661,163744700010661,1,1,4.6,38,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_1","9_1_11_696",316,696,4,1,11,9,220913357010661,2011,6,2011,28474010020004,28473973020004,1,1,4.8,39,74.965282,2008,1,4.6,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_1","9_1_11_696",316,696,4,1,11,9,445525661489998,2018,7,2018,647440031126144,647439992126144,1,1,5.6,55,6.018046,2011,1,4.8,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_2","9_1_11_696",316,696,4,1,11,9,122556117010661,2007,5,2008,163789068010661,163744700010661,1,1,1.3,17,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_2","9_1_11_696",316,696,4,1,11,9,220913357010661,2011,6,2011,28474011020004,28473973020004,1,2,NA,NA,NA,2008,1,1.3,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_696_4_3","9_1_11_696",372,696,4,1,11,9,122556117010661,2007,5,2008,163789069010661,163744700010661,1,1,1.6,19,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_3","9_1_11_696",372,696,4,1,11,9,220913357010661,2011,6,2011,28474012020004,28473973020004,1,2,NA,NA,NA,2008,1,1.6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_696_4_4","9_1_11_696",372,696,4,1,11,9,122556117010661,2007,5,2008,163789070010661,163744700010661,1,1,4.5,38,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_4","9_1_11_696",372,696,4,1,11,9,220913357010661,2011,6,2011,28474013020004,28473973020004,1,1,4.7,39,74.965282,2008,1,4.5,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_696_4_4","9_1_11_696",372,696,4,1,11,9,445525661489998,2018,7,2018,647440032126144,647439992126144,1,1,5.1,48,6.018046,2011,1,4.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_3_11","9_1_11_6",68,6,3,1,11,9,14167105020004,2013,7,2013,255170264489998,255170244489998,1,1,4.5,24,74.965282,NA,NA,NA,2020,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_3_11","9_1_11_6",68,6,3,1,11,9,567481517126144,2020,8,2020,1225589775290487,1225589760290487,1,2,4.5,24,74.965282,2013,1,4.5,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"9_1_11_6_3_12","9_1_11_6",68,6,3,1,11,9,14167105020004,2013,7,2013,255170265489998,255170244489998,1,1,2.3,12,74.965282,NA,NA,NA,2020,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_3_12","9_1_11_6",68,6,3,1,11,9,567481517126144,2020,8,2020,1225589776290487,1225589760290487,1,2,NA,NA,NA,2013,1,2.3,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_6_3_6","9_1_11_6",68,6,3,1,11,9,55922682010538,2004,5,2003,62172597010538,62172555010538,1,1,3.4,25,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_3_6","9_1_11_6",68,6,3,1,11,9,119774123010661,2008,6,2009,207502902010661,207502889010661,1,0,NA,NA,NA,2003,1,3.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_11_6_3_7","9_1_11_6",68,6,3,1,11,9,55922682010538,2004,5,2003,62172599010538,62172555010538,1,1,2.3,19,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_3_7","9_1_11_6",68,6,3,1,11,9,119774123010661,2008,6,2009,207502903010661,207502889010661,1,0,NA,NA,NA,2003,1,2.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_11_6_4_11","9_1_11_6",68,6,4,1,11,9,55922682010538,2004,5,2003,62172625010538,62172559010538,3,1,2.8,22,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_6_4_11","9_1_11_6",68,6,4,1,11,9,119774123010661,2008,6,2009,207502916010661,207502889010661,1,0,NA,NA,NA,2003,1,2.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_11_715_1_1","9_1_11_715",837,715,1,1,11,9,220913561010661,2011,6,2012,28474031020004,28474021020004,1,1,4.4,37,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_715_1_1","9_1_11_715",837,715,1,1,11,9,373850966489998,2017,7,2018,509574901126144,509574892126144,1,1,4.6,24,74.965282,2012,1,4.4,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_715_3_1","9_1_11_715",316,715,3,1,11,9,220913561010661,2011,6,2012,28474046020004,28474021020004,1,1,2,22,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_715_3_1","9_1_11_715",316,715,3,1,11,9,373850966489998,2017,7,2018,509574917126144,509574892126144,1,1,2.1,18,74.965282,2012,1,2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_715_4_1","9_1_11_715",693,715,4,1,11,9,220913561010661,2011,6,2012,28474051020004,28474021020004,1,1,1.9,21,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_715_4_1","9_1_11_715",693,715,4,1,11,9,373850966489998,2017,7,2018,509574922126144,509574892126144,1,1,2,15,74.965282,2012,1,1.9,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_8_1_1","9_1_11_8",403,8,1,1,11,9,55922903010538,2004,5,2004,62172791010538,62172776010538,1,1,2.6,28,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_1_1","9_1_11_8",403,8,1,1,11,9,144988699010661,2009,6,2009,224828280010661,224828268010661,1,1,2.9,26,74.965282,2004,1,2.6,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_1_1","9_1_11_8",403,8,1,1,11,9,168249114020004,2014,7,2014,306745793489998,306745785489998,1,1,3.3,28,74.965282,2009,1,2.9,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_1_1","9_1_11_8",403,8,1,1,11,9,719393314290487,2021,8,2021,1255576458290487,1255576451290487,1,1,3.7,28,74.965282,2014,1,3.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_8_1_2","9_1_11_8",762,8,1,1,11,9,55922903010538,2004,5,2004,62172793010538,62172776010538,1,1,3.8,35,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_1_2","9_1_11_8",762,8,1,1,11,9,144988699010661,2009,6,2009,224828281010661,224828268010661,1,2,NA,NA,NA,2004,1,3.8,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_8_4_1","9_1_11_8",403,8,4,1,11,9,55922903010538,2004,5,2004,62172835010538,62172776010538,1,1,4.1,36,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_1","9_1_11_8",403,8,4,1,11,9,144988699010661,2009,6,2009,224828302010661,224828268010661,1,1,4.7,35,74.965282,2004,1,4.1,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_1","9_1_11_8",403,8,4,1,11,9,168249114020004,2014,7,2014,306745813489998,306745785489998,1,1,5.1,33,6.018046,2009,1,4.7,2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_1","9_1_11_8",403,8,4,1,11,9,719393314290487,2021,8,2021,1255576477290487,1255576451290487,1,1,6.2,48,6.018046,2014,1,5.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_2","9_1_11_8",403,8,4,1,11,9,55922903010538,2004,5,2004,62172837010538,62172776010538,1,1,1.2,12,74.965282,NA,NA,NA,2009,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_2","9_1_11_8",403,8,4,1,11,9,144988699010661,2009,6,2009,224828303010661,224828268010661,1,1,1.5,15,74.965282,2004,1,1.2,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_2","9_1_11_8",403,8,4,1,11,9,168249114020004,2014,7,2014,306745814489998,306745785489998,1,1,1.7,15,74.965282,2009,1,1.5,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_8_4_2","9_1_11_8",403,8,4,1,11,9,719393314290487,2021,8,2021,1255576478290487,1255576451290487,1,2,NA,NA,NA,2014,1,1.7,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_11_95_1_23","9_1_11_95",372,95,1,1,11,9,122555911010661,2007,5,2008,163788610010661,163744321010661,1,1,1.6,19,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_23","9_1_11_95",372,95,1,1,11,9,247050472010661,2012,6,2013,188372734020004,188372718020004,1,1,1.7,20,74.965282,2008,1,1.6,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_23","9_1_11_95",372,95,1,1,11,9,445525726489998,2018,7,2018,647441792126144,647441775126144,1,1,1.7,24,74.965282,2013,1,1.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_95_1_24","9_1_11_95",701,95,1,1,11,9,122555911010661,2007,5,2008,163788611010661,163744321010661,1,1,2.1,23,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_24","9_1_11_95",701,95,1,1,11,9,247050472010661,2012,6,2013,188372735020004,188372718020004,1,1,2.2,24,74.965282,2008,1,2.1,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_24","9_1_11_95",701,95,1,1,11,9,445525726489998,2018,7,2018,647441793126144,647441775126144,1,1,2.3,22,74.965282,2013,1,2.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_95_1_25","9_1_11_95",701,95,1,1,11,9,122555911010661,2007,5,2008,163788612010661,163744321010661,1,1,2,22,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_25","9_1_11_95",701,95,1,1,11,9,247050472010661,2012,6,2013,188372736020004,188372718020004,1,1,2,22,74.965282,2008,1,2,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_1_25","9_1_11_95",701,95,1,1,11,9,445525726489998,2018,7,2018,647441794126144,647441775126144,1,1,2,23,74.965282,2013,1,2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_95_3_6","9_1_11_95",372,95,3,1,11,9,122555911010661,2007,5,2008,163788627010661,163744321010661,1,1,1.3,17,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_3_6","9_1_11_95",372,95,3,1,11,9,247050472010661,2012,6,2013,188372751020004,188372718020004,1,1,1.5,18,74.965282,2008,1,1.3,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_3_6","9_1_11_95",372,95,3,1,11,9,445525726489998,2018,7,2018,647441809126144,647441775126144,1,1,1.7,22,74.965282,2013,1,1.5,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_11_95_4_5","9_1_11_95",372,95,4,1,11,9,122555911010661,2007,5,2008,163788633010661,163744321010661,1,1,1.5,18,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_95_4_5","9_1_11_95",372,95,4,1,11,9,247050472010661,2012,6,2013,188372757020004,188372718020004,1,2,NA,NA,NA,2008,1,1.5,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_13_109_1_30","9_1_13_109",318,109,1,1,13,9,62290278010538,2005,5,2005,62290316010538,62290280010538,1,1,1.8,21,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_30","9_1_13_109",318,109,1,1,13,9,144988723010661,2009,6,2010,224828949010661,224828875010661,1,1,2,22,74.965282,2005,1,1.8,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_30","9_1_13_109",318,109,1,1,13,9,168249097020004,2014,7,2014,306745495489998,306745484489998,1,1,2.1,23,74.965282,2010,1,2,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_30","9_1_13_109",318,109,1,1,13,9,719393302290487,2021,8,2021,1255576110290487,1255576098290487,1,1,2.4,31,74.965282,2014,1,2.1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_1_31","9_1_13_109",318,109,1,1,13,9,62290278010538,2005,5,2005,62290318010538,62290280010538,1,1,1.7,20,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_31","9_1_13_109",318,109,1,1,13,9,144988723010661,2009,6,2010,224828950010661,224828875010661,1,1,2,22,74.965282,2005,1,1.7,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_31","9_1_13_109",318,109,1,1,13,9,168249097020004,2014,7,2014,306745496489998,306745484489998,1,1,2.2,24,74.965282,2010,1,2,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_31","9_1_13_109",318,109,1,1,13,9,719393302290487,2021,8,2021,1255576111290487,1255576098290487,1,2,2.3,32,74.965282,2014,1,2.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_1_32","9_1_13_109",318,109,1,1,13,9,62290278010538,2005,5,2005,62290320010538,62290280010538,1,1,1.3,17,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_32","9_1_13_109",318,109,1,1,13,9,144988723010661,2009,6,2010,224828951010661,224828875010661,1,1,1.5,18,74.965282,2005,1,1.3,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_32","9_1_13_109",318,109,1,1,13,9,168249097020004,2014,7,2014,306745497489998,306745484489998,1,1,1.6,19,74.965282,2010,1,1.5,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_32","9_1_13_109",318,109,1,1,13,9,719393302290487,2021,8,2021,1255576112290487,1255576098290487,1,1,1.6,24,74.965282,2014,1,1.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_1_33","9_1_13_109",833,109,1,1,13,9,62290278010538,2005,5,2005,62290322010538,62290280010538,1,1,1,14,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_33","9_1_13_109",833,109,1,1,13,9,144988723010661,2009,6,2010,224828952010661,224828875010661,1,1,1,14,74.965282,2005,1,1,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_33","9_1_13_109",833,109,1,1,13,9,168249097020004,2014,7,2014,306745498489998,306745484489998,1,1,1.2,16,74.965282,2010,1,1,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_1_33","9_1_13_109",833,109,1,1,13,9,719393302290487,2021,8,2021,1255576113290487,1255576098290487,1,1,1.3,28,74.965282,2014,1,1.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_10","9_1_13_109",701,109,2,1,13,9,62290278010538,2005,5,2005,62290366010538,62290280010538,1,1,1.2,16,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_10","9_1_13_109",701,109,2,1,13,9,144988723010661,2009,6,2010,224828962010661,224828875010661,1,2,NA,NA,NA,2005,1,1.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_13_109_2_11","9_1_13_109",541,109,2,1,13,9,62290278010538,2005,5,2005,62290368010538,62290280010538,1,1,3.3,31,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_11","9_1_13_109",541,109,2,1,13,9,144988723010661,2009,6,2010,224828963010661,224828875010661,1,1,3.9,35,74.965282,2005,1,3.3,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_11","9_1_13_109",541,109,2,1,13,9,168249097020004,2014,7,2014,306745506489998,306745484489998,1,1,4.2,36,74.965282,2010,1,3.9,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_11","9_1_13_109",541,109,2,1,13,9,719393302290487,2021,8,2021,1255576121290487,1255576098290487,1,1,4.3,36,74.965282,2014,1,4.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_13","9_1_13_109",318,109,2,1,13,9,168249097020004,2014,7,2014,306745508489998,306745484489998,1,1,1,14,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_13","9_1_13_109",318,109,2,1,13,9,719393302290487,2021,8,2021,1255576123290487,1255576098290487,1,1,1.1,16,74.965282,2014,1,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_3","9_1_13_109",318,109,2,1,13,9,62290278010538,2005,5,2005,62290328010538,62290280010538,1,1,1.6,19,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_3","9_1_13_109",318,109,2,1,13,9,144988723010661,2009,6,2010,224828955010661,224828875010661,1,1,1.7,20,74.965282,2005,1,1.6,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_3","9_1_13_109",318,109,2,1,13,9,168249097020004,2014,7,2014,306745499489998,306745484489998,1,1,1.8,21,74.965282,2010,1,1.7,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_3","9_1_13_109",318,109,2,1,13,9,719393302290487,2021,8,2021,1255576114290487,1255576098290487,1,1,1.8,25,74.965282,2014,1,1.8,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_4","9_1_13_109",318,109,2,1,13,9,62290278010538,2005,5,2005,62290330010538,62290280010538,1,1,1.9,21,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_4","9_1_13_109",318,109,2,1,13,9,144988723010661,2009,6,2010,224828956010661,224828875010661,1,1,2.3,24,74.965282,2005,1,1.9,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_4","9_1_13_109",318,109,2,1,13,9,168249097020004,2014,7,2014,306745500489998,306745484489998,1,1,2.6,27,74.965282,2010,1,2.3,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_4","9_1_13_109",318,109,2,1,13,9,719393302290487,2021,8,2021,1255576115290487,1255576098290487,1,1,2.6,32,74.965282,2014,1,2.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_5","9_1_13_109",318,109,2,1,13,9,62290278010538,2005,5,2005,62290346010538,62290280010538,1,1,1.4,17,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_5","9_1_13_109",318,109,2,1,13,9,144988723010661,2009,6,2010,224828957010661,224828875010661,1,1,1.6,19,74.965282,2005,1,1.4,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_5","9_1_13_109",318,109,2,1,13,9,168249097020004,2014,7,2014,306745501489998,306745484489998,1,1,1.7,20,74.965282,2010,1,1.6,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_13_109_2_5","9_1_13_109",318,109,2,1,13,9,719393302290487,2021,8,2021,1255576116290487,1255576098290487,1,1,1.7,24,74.965282,2014,1,1.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_109_2_6","9_1_13_109",318,109,2,1,13,9,62290278010538,2005,5,2005,62290348010538,62290280010538,1,1,1.3,17,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
